index,SessionName,HSM3_Name,phi,n,k,kCorrected,tM,kRef,kTol,Date,FlowRate,Temperature,ColumnID,Column_Manufacturer,Column_Brand,Column_Phase,Column_ParticleSize,Column_PoreSize,Column_Length,Column_InnerDiameter,Column_SerialNumber
40974,42_1_4,p-cresol,60,4,0.59516,0.703779239,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40975,42_1_4,p-cresol,60,5,0.59793,0.707054776,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40976,42_1_4,p-cresol,50,1,0.959913,1.135101218,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40977,42_1_4,p-cresol,50,2,0.974417,1.15225226,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40978,42_1_4,p-cresol,50,3,0.972824,1.150368531,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40979,42_1_4,p-cresol,50,4,0.971473,1.148770967,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40980,42_1_4,p-cresol,50,5,0.973601,1.151287336,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40981,42_1_4,p-cresol,40,1,1.72339,2.037916028,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40982,42_1_4,p-cresol,40,2,1.69992,2.010162653,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40983,42_1_4,p-cresol,40,3,1.71458,2.027498165,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40984,42_1_4,p-cresol,40,4,1.73292,2.049185294,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40985,42_1_4,p-cresol,40,5,1.73119,2.047139561,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40986,42_1_4,p-cresol,35,1,2.36203,2.793110553,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40987,42_1_4,p-cresol,35,2,2.3664,2.798278097,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40988,42_1_4,p-cresol,35,3,2.39009,2.826291623,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40989,42_1_4,p-cresol,35,4,2.38643,2.821963657,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40990,42_1_4,p-cresol,35,5,2.36728,2.7993187,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40991,42_1_4,p-cresol,30,1,3.41661,4.040155902,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40992,42_1_4,p-cresol,30,2,3.43396,4.060672351,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40993,42_1_4,p-cresol,30,3,3.43994,4.067743727,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40994,42_1_4,p-cresol,30,4,3.40969,4.031972973,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40995,42_1_4,p-cresol,30,5,3.41257,4.035378585,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40996,42_1_4,p-cresol,25,1,5.10628,6.038197887,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40997,42_1_4,p-cresol,25,2,5.09903,6.029624731,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40998,42_1_4,p-cresol,25,3,5.09496,6.024811938,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
40999,42_1_4,p-cresol,25,4,5.09553,6.025485966,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41000,42_1_4,p-cresol,25,5,5.11551,6.049112401,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41001,42_1_4,p-cresol,20,1,7.98254,9.439387609,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41002,42_1_4,p-cresol,20,2,8.01564,9.4785285,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41003,42_1_4,p-cresol,20,3,7.99805,9.45772825,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41004,42_1_4,p-cresol,20,4,7.99383,9.452738082,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41005,42_1_4,p-cresol,20,5,7.99584,9.455114915,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41006,42_1_4,p-cresol,15,1,13.1884,15.59533927,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41007,42_1_4,p-cresol,15,2,13.1948,15.6029073,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41008,42_1_4,p-cresol,15,3,13.181,15.58658874,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41009,42_1_4,p-cresol,15,4,13.1537,15.55430637,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41010,42_1_4,p-cresol,15,5,13.1861,15.59261951,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41011,42_1_4,p-cresol,10,1,22.7196,26.86602394,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41012,42_1_4,p-cresol,10,2,22.622,26.75061152,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41013,42_1_4,p-cresol,10,3,22.7205,26.86708819,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41014,42_1_4,p-cresol,10,4,22.6652,26.8016957,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41015,42_1_4,p-cresol,10,5,22.6457,26.77863687,0.020152,5.282368287,4.467102941,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41016,42_1_5,1-nitropropane,40,1,1.61517,1.916810083,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41017,42_1_5,1-nitropropane,40,2,1.61397,1.915385978,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41018,42_1_5,1-nitropropane,40,3,1.61533,1.916999964,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41019,42_1_5,1-nitropropane,40,4,1.61406,1.915492785,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41020,42_1_5,1-nitropropane,40,5,1.61257,1.913724521,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41021,42_1_5,1-nitropropane,30,1,2.63139,3.122813626,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41022,42_1_5,1-nitropropane,30,2,2.63141,3.122837361,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41023,42_1_5,1-nitropropane,30,3,2.63045,3.121698077,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41024,42_1_5,1-nitropropane,30,4,2.63922,3.132105913,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41025,42_1_5,1-nitropropane,30,5,2.63231,3.12390544,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41026,42_1_5,1-nitropropane,25,1,3.33929,3.962917056,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41027,42_1_5,1-nitropropane,25,2,3.33976,3.963474831,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41028,42_1_5,1-nitropropane,25,3,3.34411,3.968637212,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41029,42_1_5,1-nitropropane,25,4,3.34093,3.964863333,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41030,42_1_5,1-nitropropane,25,5,3.35491,3.98145416,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41031,42_1_5,1-nitropropane,20,1,4.22001,5.00811538,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41032,42_1_5,1-nitropropane,20,2,4.2256,5.014749337,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41033,42_1_5,1-nitropropane,20,3,4.22003,5.008139115,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41034,42_1_5,1-nitropropane,20,4,4.22441,5.013337099,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41035,42_1_5,1-nitropropane,20,5,4.23858,5.030153409,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41036,42_1_5,1-nitropropane,15,1,5.31938,6.31279755,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41037,42_1_5,1-nitropropane,15,2,5.30926,6.300787595,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41038,42_1_5,1-nitropropane,15,3,5.3334,6.329435846,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41039,42_1_5,1-nitropropane,15,4,5.32622,6.32091495,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41040,42_1_5,1-nitropropane,15,5,5.32709,6.321947426,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41041,42_1_5,1-nitropropane,10,1,6.79333,8.062014178,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41042,42_1_5,1-nitropropane,10,2,6.80633,8.077441985,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41043,42_1_5,1-nitropropane,10,3,6.76782,8.031740074,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41044,42_1_5,1-nitropropane,10,4,6.79671,8.066025408,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41045,42_1_5,1-nitropropane,10,5,6.77538,8.040711937,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41046,42_1_5,1-nitropropane,8,1,7.54476,8.953777027,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41047,42_1_5,1-nitropropane,8,2,7.54719,8.95666084,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41048,42_1_5,1-nitropropane,8,3,7.53312,8.939963206,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41049,42_1_5,1-nitropropane,8,4,7.52945,8.935607817,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41050,42_1_5,1-nitropropane,8,5,7.51234,8.91530245,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41051,42_1_5,1-nitropropane,6,1,8.36247,9.924197957,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41052,42_1_5,1-nitropropane,6,2,8.36273,9.924506513,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41053,42_1_5,1-nitropropane,6,3,8.3504,9.909873831,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41054,42_1_5,1-nitropropane,6,4,8.2972,9.846738498,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41055,42_1_5,1-nitropropane,6,5,8.35646,9.917065563,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41056,42_1_5,1-nitropropane,4,1,9.37981,11.13153066,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41057,42_1_5,1-nitropropane,4,2,9.37004,11.11993607,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41058,42_1_5,1-nitropropane,4,3,9.43467,11.19663601,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41059,42_1_5,1-nitropropane,4,4,9.3208,11.06150029,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41060,42_1_5,1-nitropropane,4,5,9.33855,11.08256518,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41061,42_1_5,1-nitropropane,2,1,10.7322,12.73648543,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41062,42_1_5,1-nitropropane,2,2,10.7794,12.79250024,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41063,42_1_5,1-nitropropane,2,3,10.7084,12.70824068,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41064,42_1_5,1-nitropropane,2,4,10.6135,12.59561768,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41065,42_1_5,1-nitropropane,2,5,10.6751,12.66872175,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41066,42_1_5,"1,3-dinitrobenzene",60,1,0.95285,1.130798917,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41067,42_1_5,"1,3-dinitrobenzene",60,2,0.948853,1.12605546,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41068,42_1_5,"1,3-dinitrobenzene",60,3,0.964798,1.144978259,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41069,42_1_5,"1,3-dinitrobenzene",60,4,0.954468,1.132719086,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41070,42_1_5,"1,3-dinitrobenzene",60,5,0.964904,1.145104055,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41071,42_1_5,"1,3-dinitrobenzene",50,1,1.70283,2.020840972,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41072,42_1_5,"1,3-dinitrobenzene",50,2,1.68498,1.999657407,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41073,42_1_5,"1,3-dinitrobenzene",50,3,1.68714,2.002220796,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41074,42_1_5,"1,3-dinitrobenzene",50,4,1.68509,1.99978795,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41075,42_1_5,"1,3-dinitrobenzene",50,5,1.68997,2.005579311,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41076,42_1_5,"1,3-dinitrobenzene",40,1,3.26101,3.870017923,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41077,42_1_5,"1,3-dinitrobenzene",40,2,3.27501,3.886632484,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41078,42_1_5,"1,3-dinitrobenzene",40,3,3.26808,3.878408276,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41079,42_1_5,"1,3-dinitrobenzene",40,4,3.27471,3.886276458,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41080,42_1_5,"1,3-dinitrobenzene",40,5,3.26941,3.87998666,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41081,42_1_5,"1,3-dinitrobenzene",35,1,4.68709,5.562424619,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41082,42_1_5,"1,3-dinitrobenzene",35,2,4.65389,5.523024373,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41083,42_1_5,"1,3-dinitrobenzene",35,3,4.6886,5.564216618,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41084,42_1_5,"1,3-dinitrobenzene",35,4,4.67267,5.54531162,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41085,42_1_5,"1,3-dinitrobenzene",35,5,4.6822,5.55662139,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41086,42_1_5,"1,3-dinitrobenzene",30,1,6.79643,8.065693117,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41087,42_1_5,"1,3-dinitrobenzene",30,2,6.84196,8.119726044,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41088,42_1_5,"1,3-dinitrobenzene",30,3,6.79348,8.062192191,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41089,42_1_5,"1,3-dinitrobenzene",30,4,6.84897,8.128045192,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41090,42_1_5,"1,3-dinitrobenzene",30,5,6.79002,8.058086021,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41091,42_1_5,"1,3-dinitrobenzene",25,1,10.0979,11.98372712,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41092,42_1_5,"1,3-dinitrobenzene",25,2,10.0435,11.91916768,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41093,42_1_5,"1,3-dinitrobenzene",25,3,10.0879,11.97185958,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41094,42_1_5,"1,3-dinitrobenzene",25,4,10.0562,11.93423946,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41095,42_1_5,"1,3-dinitrobenzene",25,5,10.012,11.88178492,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41096,42_1_5,"1,3-dinitrobenzene",20,1,15.0561,17.86789272,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41097,42_1_5,"1,3-dinitrobenzene",20,2,15.1019,17.92224607,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
41098,42_1_5,"1,3-dinitrobenzene",20,3,15.0571,17.86907948,0.020152,5.282368287,4.451104918,14.05.2021,1,40,Col3S-1,Agilent,Zorbax,Eclipse Plus C18,1.8,95,5,2.1,USEDP08290-1
