index,SessionName,Compound,phi,n,k,kCorrected,tM,kRef,kTol,Date,FlowRate,Temperature,Column_Manufacturer,Column_Brand,Column_Phase,Column_ParticleSize,Column_PoreSize,Column_Length,Column_InnerDiameter,Column_SerialNumber
11679,172_2_2,4-n-hexylaniline,30,4,9.26065,9.783773272,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11680,172_2_2,4-n-hexylaniline,30,5,9.20467,9.724631027,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11681,172_2_2,4-n-hexylaniline,25,1,14.8411,15.67945636,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11682,172_2_2,4-n-hexylaniline,25,2,14.7667,15.60085359,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11683,172_2_2,4-n-hexylaniline,25,3,14.7986,15.63455558,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11684,172_2_2,4-n-hexylaniline,25,4,14.8141,15.65093116,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11685,172_2_2,4-n-hexylaniline,25,5,14.7409,15.57359618,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11686,172_2_2,4-n-hexylaniline,20,1,25.6604,27.10992594,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11687,172_2_2,4-n-hexylaniline,20,2,25.906,27.3693996,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11688,172_2_2,4-n-hexylaniline,20,3,25.8748,27.33643715,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11689,172_2_2,4-n-hexylaniline,20,4,25.7633,27.21863864,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11690,172_2_2,4-n-hexylaniline,20,5,26.0005,27.46923779,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11691,172_2_2,berberine,60,1,2.09998,2.218605411,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11692,172_2_2,berberine,60,2,2.13824,2.259026673,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11693,172_2_2,berberine,60,3,2.14061,2.261530552,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11694,172_2_2,berberine,60,4,2.13152,2.251927068,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11695,172_2_2,berberine,60,5,2.13909,2.259924689,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11696,172_2_2,berberine,50,1,2.93832,3.104302255,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11697,172_2_2,berberine,50,2,2.92894,3.09439239,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11698,172_2_2,berberine,50,3,2.91942,3.084334616,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11699,172_2_2,berberine,50,4,2.92988,3.09538549,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11700,172_2_2,berberine,50,5,2.92498,3.090208694,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11701,172_2_2,berberine,40,1,4.84955,5.123495399,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11702,172_2_2,berberine,40,2,4.79567,5.066571781,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11703,172_2_2,berberine,40,3,4.79511,5.065980148,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11704,172_2_2,berberine,40,4,4.80725,5.078805922,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11705,172_2_2,berberine,40,5,4.7856,5.055932939,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11706,172_2_2,berberine,35,1,6.82617,7.211772348,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11707,172_2_2,berberine,35,2,6.79865,7.182697776,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11708,172_2_2,berberine,35,3,6.85489,7.242114707,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11709,172_2_2,berberine,35,4,6.78173,7.164821985,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11710,172_2_2,berberine,35,5,6.7912,7.174826934,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11711,172_2_2,berberine,30,1,10.658,11.26005794,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11712,172_2_2,berberine,30,2,10.6177,11.21748144,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11713,172_2_2,berberine,30,3,10.6468,11.24822526,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11714,172_2_2,berberine,30,4,10.5404,11.13581485,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11715,172_2_2,berberine,30,5,10.6136,11.21314983,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11716,172_2_2,berberine,25,1,18.9286,19.99785444,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11717,172_2_2,berberine,25,2,18.8451,19.90963763,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11718,172_2_2,berberine,25,3,18.8289,19.89252251,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11719,172_2_2,berberine,25,4,18.8303,19.89400159,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11720,172_2_2,berberine,25,5,18.7214,19.77894996,0.021796,1.620653863,1.534,13.07.2022,1,40,Agilent,Zorbax,SB-Phenyl,1.8,80,5,2.1,USJMX01048-1
11721,176_1_2,nortriptyline,50,1,0.624551,0.784232524,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11722,176_1_2,nortriptyline,50,2,0.617774,0.77572282,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11723,176_1_2,nortriptyline,50,3,0.618341,0.776434788,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11724,176_1_2,nortriptyline,50,4,0.629104,0.789949608,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11725,176_1_2,nortriptyline,50,5,0.624713,0.784435943,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11726,176_1_2,nortriptyline,40,1,1.54662,1.942050699,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11727,176_1_2,nortriptyline,40,2,1.55408,1.951418028,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11728,176_1_2,nortriptyline,40,3,1.53926,1.932808938,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11729,176_1_2,nortriptyline,40,4,1.53706,1.930046455,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11730,176_1_2,nortriptyline,40,5,1.54436,1.939212876,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11731,176_1_2,nortriptyline,35,1,2.7932,3.507348937,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11732,176_1_2,nortriptyline,35,2,2.76868,3.476559807,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11733,176_1_2,nortriptyline,35,3,2.77949,3.490133645,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11734,176_1_2,nortriptyline,35,4,2.77086,3.479297177,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11735,176_1_2,nortriptyline,35,5,2.78652,3.498961034,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11736,176_1_2,nortriptyline,30,1,5.60456,7.037500915,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11737,176_1_2,nortriptyline,30,2,5.67022,7.119948478,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11738,176_1_2,nortriptyline,30,3,5.6189,7.055507282,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11739,176_1_2,nortriptyline,30,4,5.59344,7.023537819,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11740,176_1_2,nortriptyline,30,5,5.65405,7.099644227,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11741,176_1_2,nortriptyline,25,1,13.1068,16.45786948,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11742,176_1_2,nortriptyline,25,2,13.1842,16.55505866,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11743,176_1_2,nortriptyline,25,3,13.2661,16.65789837,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11744,176_1_2,nortriptyline,25,4,13.2159,16.59486353,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11745,176_1_2,nortriptyline,25,5,13.2035,16.57929317,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11746,176_1_2,amitriptyline,50,1,0.685633,0.86093161,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11747,176_1_2,amitriptyline,50,2,0.678952,0.852542451,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11748,176_1_2,amitriptyline,50,3,0.69522,0.872969758,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11749,176_1_2,amitriptyline,50,4,0.689577,0.865883989,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11750,176_1_2,amitriptyline,50,5,0.685275,0.860482079,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11751,176_1_2,amitriptyline,40,1,1.71764,2.156796086,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11752,176_1_2,amitriptyline,40,2,1.72797,2.1697672,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11753,176_1_2,amitriptyline,40,3,1.72499,2.166025291,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11754,176_1_2,amitriptyline,40,4,1.71173,2.149375052,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11755,176_1_2,amitriptyline,40,5,1.70684,2.143234806,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11756,176_1_2,amitriptyline,35,1,3.08945,3.879342393,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11757,176_1_2,amitriptyline,35,2,3.09607,3.887654956,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11758,176_1_2,amitriptyline,35,3,3.07451,3.860582622,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11759,176_1_2,amitriptyline,35,4,3.07846,3.865542535,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11760,176_1_2,amitriptyline,35,5,3.10477,3.898579321,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11761,176_1_2,amitriptyline,30,1,6.28664,7.893971115,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11762,176_1_2,amitriptyline,30,2,6.24356,7.839876675,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11763,176_1_2,amitriptyline,30,3,6.30706,7.919611981,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11764,176_1_2,amitriptyline,30,4,6.15553,7.729339682,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11765,176_1_2,amitriptyline,30,5,6.15499,7.728661618,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11766,176_1_2,amitriptyline,25,1,14.5886,18.31852739,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11767,176_1_2,amitriptyline,25,2,14.5051,18.2136786,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11768,176_1_2,amitriptyline,25,3,14.4845,18.18781171,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11769,176_1_2,amitriptyline,25,4,14.5104,18.22033367,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11770,176_1_2,amitriptyline,25,5,14.5294,18.24419148,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11771,176_1_2,"5,5-diphenylhydantoin",50,1,0.594498,0.74649575,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11772,176_1_2,"5,5-diphenylhydantoin",50,2,0.582223,0.73108235,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11773,176_1_2,"5,5-diphenylhydantoin",50,3,0.579316,0.727432105,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11774,176_1_2,"5,5-diphenylhydantoin",50,4,0.593639,0.745417126,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11775,176_1_2,"5,5-diphenylhydantoin",50,5,0.579929,0.728201834,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11776,176_1_2,"5,5-diphenylhydantoin",40,1,1.21721,1.528419089,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11777,176_1_2,"5,5-diphenylhydantoin",40,2,1.2061,1.51446855,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11778,176_1_2,"5,5-diphenylhydantoin",40,3,1.20561,1.513853269,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11779,176_1_2,"5,5-diphenylhydantoin",40,4,1.21771,1.529046926,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11780,176_1_2,"5,5-diphenylhydantoin",40,5,1.23219,1.547229087,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11781,176_1_2,"5,5-diphenylhydantoin",35,1,1.9062,2.393565997,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11782,176_1_2,"5,5-diphenylhydantoin",35,2,1.91231,2.401238166,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11783,176_1_2,"5,5-diphenylhydantoin",35,3,1.93191,2.425849379,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11784,176_1_2,"5,5-diphenylhydantoin",35,4,1.90695,2.394507753,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11785,176_1_2,"5,5-diphenylhydantoin",35,5,1.90635,2.393754348,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11786,176_1_2,"5,5-diphenylhydantoin",30,1,3.28862,4.129435007,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11787,176_1_2,"5,5-diphenylhydantoin",30,2,3.28733,4.127815187,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11788,176_1_2,"5,5-diphenylhydantoin",30,3,3.28474,4.124562991,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11789,176_1_2,"5,5-diphenylhydantoin",30,4,3.29772,4.140861641,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11790,176_1_2,"5,5-diphenylhydantoin",30,5,3.32032,4.169239876,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11791,176_1_2,"5,5-diphenylhydantoin",25,1,6.26807,7.870653247,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11792,176_1_2,"5,5-diphenylhydantoin",25,2,6.29906,7.909566588,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11793,176_1_2,"5,5-diphenylhydantoin",25,3,6.27424,7.878400756,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11794,176_1_2,"5,5-diphenylhydantoin",25,4,6.33032,7.948818961,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11795,176_1_2,"5,5-diphenylhydantoin",25,5,6.2927,7.901580501,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11796,176_1_2,"5,5-diphenylhydantoin",20,1,13.3448,16.75671992,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11797,176_1_2,"5,5-diphenylhydantoin",20,2,13.3715,16.79024642,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11798,176_1_2,"5,5-diphenylhydantoin",20,3,13.3316,16.74014503,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11799,176_1_2,"5,5-diphenylhydantoin",20,4,13.31,16.71302246,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11800,176_1_2,"5,5-diphenylhydantoin",20,5,13.3584,16.77379709,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11801,176_1_2,4-n-butylbenzoic acid,60,1,0.946041,1.187919195,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11802,176_1_2,4-n-butylbenzoic acid,60,2,0.94899,1.191622178,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11803,176_1_2,4-n-butylbenzoic acid,60,3,0.957978,1.202908177,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11804,176_1_2,4-n-butylbenzoic acid,60,4,0.96455,1.211160467,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11805,176_1_2,4-n-butylbenzoic acid,60,5,0.968477,1.216091499,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11806,176_1_2,4-n-butylbenzoic acid,50,1,1.95186,2.450900077,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11807,176_1_2,4-n-butylbenzoic acid,50,2,1.9493,2.447685551,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11808,176_1_2,4-n-butylbenzoic acid,50,3,1.97124,2.475235042,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11809,176_1_2,4-n-butylbenzoic acid,50,4,1.96124,2.4626783,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11810,176_1_2,4-n-butylbenzoic acid,50,5,1.95393,2.453499323,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11811,176_1_2,4-n-butylbenzoic acid,40,1,4.8967,6.148659437,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11812,176_1_2,4-n-butylbenzoic acid,40,2,4.92432,6.183341156,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11813,176_1_2,4-n-butylbenzoic acid,40,3,4.91845,6.175970349,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11814,176_1_2,4-n-butylbenzoic acid,40,4,4.89426,6.145595592,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11815,176_1_2,4-n-butylbenzoic acid,40,5,4.92255,6.181118613,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11816,176_1_2,4-n-butylbenzoic acid,35,1,8.66213,10.87681242,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11817,176_1_2,4-n-butylbenzoic acid,35,2,8.72937,10.96124395,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11818,176_1_2,4-n-butylbenzoic acid,35,3,8.75689,10.9958001,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11819,176_1_2,4-n-butylbenzoic acid,35,4,8.64832,10.85947156,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11820,176_1_2,4-n-butylbenzoic acid,35,5,8.73187,10.96438313,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11821,176_1_2,4-n-butylbenzoic acid,30,1,16.8071,21.10424041,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
11822,176_1_2,4-n-butylbenzoic acid,30,2,16.8733,21.18736604,0.021922,2.614815776,2.0824,08.07.2022,1,40,Waters,Acquity,BEH C8,1.7,130,5,2.1,0163313331-1
